topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-POST,post,2,20,1,"2,1,4,3",3,472,2,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,472,7,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,472,11,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,472,15,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,472,19,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,472,24,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,472,25,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,472,30,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,472,35,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,472,40,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,472,42,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,472,46,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,472,49,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,472,53,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,472,57,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,472,61,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,472,67,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,472,71,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,472,73,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,472,80,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,473,3,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,473,5,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,473,10,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,473,15,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,473,18,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,473,21,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,473,25,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,473,32,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,473,35,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,473,39,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,473,41,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,473,45,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,473,49,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,473,53,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,473,60,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,473,61,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,473,67,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,473,69,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,473,73,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,473,77,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,474,3,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,474,8,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,474,12,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,474,15,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,474,17,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,474,21,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,474,25,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,474,30,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,474,35,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,474,40,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,474,42,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,474,46,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,474,51,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,474,53,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,474,60,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,474,61,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,474,67,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,474,70,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,474,74,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,474,78,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,476,3,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,476,7,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,476,11,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,476,15,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,476,19,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,476,21,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,476,25,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,476,30,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,476,35,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,476,40,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,476,42,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,476,46,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,476,51,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,476,54,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,476,57,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,476,61,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,476,67,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,476,70,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,476,73,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,476,78,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,477,3,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,477,7,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,477,11,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,477,15,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,477,19,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,477,21,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,477,28,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,477,30,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,477,35,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,477,40,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,477,41,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,477,45,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,477,51,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,477,53,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,477,60,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,477,64,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,477,67,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,477,69,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,477,75,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,477,78,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,478,4,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,478,8,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,478,9,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,478,16,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,478,17,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,478,21,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,478,25,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,478,29,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,478,35,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,478,39,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,478,41,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,478,46,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,478,51,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,478,56,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,478,60,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,478,62,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,478,67,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,478,69,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,478,74,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,478,80,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,479,4,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,479,7,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,479,11,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,479,15,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,479,17,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,479,24,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,479,25,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,479,32,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,479,35,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,479,40,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,479,42,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,479,46,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,479,51,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,479,54,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,479,59,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,479,61,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,479,67,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,479,71,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,479,75,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,479,79,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,480,3,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,480,7,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,480,11,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,480,14,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,480,19,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,480,21,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,480,25,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,480,30,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,480,35,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,480,40,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,480,42,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,480,46,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,480,51,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,480,53,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,480,57,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,480,61,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,480,67,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,480,70,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,480,73,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,480,78,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,483,4,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,483,5,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,483,11,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,483,15,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,483,17,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,483,24,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,483,26,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,483,29,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,483,35,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,483,37,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,483,42,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,483,45,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,483,49,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,483,54,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,483,58,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,483,63,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,483,67,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,483,71,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,483,75,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,483,78,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,485,4,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,485,8,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,485,10,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,485,15,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,485,19,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,485,21,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,485,25,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,485,29,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,485,35,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,485,40,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,485,41,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,12,"48,47,46,45",46,485,45,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,13,"51,50,49,52",51,485,49,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,14,"55,54,53,56",55,485,53,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,15,"59,58,57,60",57,485,60,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,16,"62,61,64,63",61,485,61,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,17,"66,65,68,67",67,485,65,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,18,"69,72,71,70",70,485,70,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,19,"73,76,75,74",73,485,73,1,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,20,"80,79,78,77",78,485,77,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-POST,post,2,20,1,"2,1,4,3",3,486,3,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,2,"5,8,7,6",7,486,7,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,3,"9,12,11,10",11,486,10,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,4,"16,15,14,13",15,486,15,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,5,"19,18,17,20",19,486,19,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,6,"23,22,21,24",21,486,24,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,7,"27,26,25,28",25,486,25,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,8,"30,29,32,31",30,486,30,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,9,"34,33,36,35",35,486,35,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,10,"37,40,39,38",40,486,40,1,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
OOPUY-POST,post,2,20,11,"41,44,43,42",42,486,41,0,17,OOP-Concept Yarsi University,486,1402019046,54ab05b022521,41
